utc,commit,env,board,app,mode,split,metric,value
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_app_load_peak_b,24665
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_framework_load_cur_b,21337
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_framework_load_peak_b,24665
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_jvm_new_cur_b,21337
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_jvm_new_peak_b,21337
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_onCreate_cur_b,33127
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,no-shrink,holdout,phase_post_onCreate_peak_b,35645
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,apk_bytes,1450
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,classes_parsed,5
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,classes_total,138
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,gc_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,gc_freed,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,gc_us,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,jvm_wall_ms,10
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_final_cur_b,21918
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_final_peak_b,35530
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_app_load_cur_b,21222
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_app_load_peak_b,24550
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_framework_load_cur_b,21222
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_framework_load_peak_b,24550
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_jvm_new_cur_b,21222
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_jvm_new_peak_b,21222
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_onCreate_cur_b,33012
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,bootcount,shrink,holdout,phase_post_onCreate_peak_b,35530
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,apk_bytes,2834
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,classes_parsed,6
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,classes_total,140
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,gc_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,gc_freed,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,gc_us,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,jvm_wall_ms,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_final_cur_b,21866
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_final_peak_b,34363
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_app_load_cur_b,22686
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_app_load_peak_b,26014
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_framework_load_cur_b,22686
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_framework_load_peak_b,26014
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_jvm_new_cur_b,22686
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_jvm_new_peak_b,22686
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_onCreate_cur_b,32938
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,no-shrink,holdout,phase_post_onCreate_peak_b,34363
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,apk_bytes,2798
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,classes_parsed,6
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,classes_total,140
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,gc_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,gc_freed,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,gc_us,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,jvm_wall_ms,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_final_cur_b,21830
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_final_peak_b,34327
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_app_load_cur_b,22650
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_app_load_peak_b,25978
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_framework_load_cur_b,22650
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_framework_load_peak_b,25978
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_jvm_new_cur_b,22650
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_jvm_new_peak_b,22650
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_onCreate_cur_b,32902
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,clinitdemo,shrink,holdout,phase_post_onCreate_peak_b,34327
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,apk_bytes,2688
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_app_load_cur_b,22500
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_app_load_peak_b,25828
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_framework_load_cur_b,22500
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_framework_load_peak_b,25828
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_jvm_new_cur_b,22500
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,no-shrink,holdout,phase_post_jvm_new_peak_b,22500
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,apk_bytes,2433
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_post_app_load_cur_b,22245
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_post_app_load_peak_b,25573
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_post_framework_load_cur_b,22245
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_post_framework_load_peak_b,25573
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_post_jvm_new_cur_b,22245
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,executordemo,shrink,holdout,phase_post_jvm_new_peak_b,22245
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,apk_bytes,4415
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,classes_parsed,7
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,classes_total,139
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,gc_count,62
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,gc_freed,15960
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,gc_us,296
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,jvm_wall_ms,12
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,passed,1
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_final_cur_b,68223
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_final_peak_b,104625
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_app_load_cur_b,24227
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_app_load_peak_b,27555
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_framework_load_cur_b,24227
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_framework_load_peak_b,27555
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_jvm_new_cur_b,24227
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_jvm_new_peak_b,24227
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_onCreate_cur_b,81055
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,phase_post_onCreate_peak_b,104625
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,no-shrink,holdout,wall_us,12715
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,apk_bytes,4341
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,classes_parsed,7
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,classes_total,139
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,gc_count,62
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,gc_freed,15960
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,gc_us,339
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,jvm_wall_ms,13
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,passed,1
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_final_cur_b,68149
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_final_peak_b,104551
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_app_load_cur_b,24153
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_app_load_peak_b,27481
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_framework_load_cur_b,24153
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_framework_load_peak_b,27481
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_jvm_new_cur_b,24153
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_jvm_new_peak_b,24153
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_onCreate_cur_b,80981
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,phase_post_onCreate_peak_b,104551
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,gcstress,shrink,holdout,wall_us,12903
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heap-pressure,no-shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heap-pressure,shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,apk_bytes,3410
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,classes_parsed,7
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,classes_total,139
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,gc_count,29
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,gc_freed,7325
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,gc_us,95
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,jvm_wall_ms,5
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,passed,1
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_final_cur_b,51405
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_final_peak_b,65377
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_app_load_cur_b,23222
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_app_load_peak_b,26550
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_framework_load_cur_b,23222
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_framework_load_peak_b,26550
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_jvm_new_cur_b,23222
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_jvm_new_peak_b,23222
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_onCreate_cur_b,63779
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,phase_post_onCreate_peak_b,65377
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,no-shrink,holdout,wall_us,5453
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,apk_bytes,3336
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,classes_parsed,7
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,classes_total,139
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,gc_count,29
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,gc_freed,7325
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,gc_us,104
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,jvm_wall_ms,6
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,passed,1
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_final_cur_b,51331
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_final_peak_b,65303
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_app_load_cur_b,23148
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_app_load_peak_b,26476
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_framework_load_cur_b,23148
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_framework_load_peak_b,26476
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_jvm_new_cur_b,23148
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_jvm_new_peak_b,23148
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_onCreate_cur_b,63705
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,phase_post_onCreate_peak_b,65303
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,heapstress,shrink,holdout,wall_us,5923
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,apk_bytes,911
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,classes_parsed,4
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,classes_total,138
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,gc_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,gc_freed,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,gc_us,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,jvm_wall_ms,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_baseline_peak_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_final_cur_b,18876
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_final_peak_b,29167
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_app_load_cur_b,20683
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_app_load_peak_b,24011
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_framework_load_cur_b,20683
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_framework_load_peak_b,24011
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_fs_init_cur_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_fs_init_peak_b,14228
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_jvm_new_cur_b,20683
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_jvm_new_peak_b,20683
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_onCreate_cur_b,28214
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,no-shrink,holdout,phase_post_onCreate_peak_b,29167
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,apk_bytes,875
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,classes_parsed,4
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,classes_total,138
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,gc_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,gc_freed,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,gc_us,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,jvm_wall_ms,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,oom_count,0
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,phase_baseline_cur_b,548
2026-06-18T03:00:02Z,6663c4c,sim,testbench_rp2350,helloworld,shrink,holdout,phase_baseline_peak_b,548
